gene_id	ERR337909	ERR337922	ERR337912	ERR337925	ERR337961	ERR337973	ERR337937	ERR337949
EgrG_001017500	455	427	450	385	1726	1606	380	400
EgrG_001017800	630	545	505	447	940	845	925	931
EgrG_001017900	26	15	11	8	26	20	25	19
EgrG_001018000	73	60	51	39	78	70	51	65
EgrG_001018100	7	13	28	20	6	13	18	22
EgrG_001018200	903	788	658	558	696	602	922	980
EgrG_001018300	306	213	195	166	131	121	243	285
EgrG_001018500	633	574	413	343	202	177	272	279
EgrG_001018600	1273	1159	1468	1259	4765	4371	1334	1372
EgrG_001018700	243	223	143	104	167	133	272	273
EgrG_001018800	101	78	58	63	60	69	103	118
EgrG_001018900	2	2	6	7	0	4	5	4
EgrG_001019000	493	434	316	241	448	380	533	542
EgrG_001019100	1645	1297	1700	1427	1500	1420	2371	2639
EgrG_001019200	413	393	404	355	498	425	839	871
EgrG_001019500	1618	1351	2172	1816	2104	1956	1893	1880
EgrG_001019600	661	556	618	510	704	592	1110	1095
EgrG_001019700	560	446	359	272	457	399	467	446
EgrG_001019800	751	599	640	583	755	738	1076	1073
EgrG_001019900	603	434	397	377	408	371	411	465
EgrG_001020100	1834	1583	1635	1347	2121	1907	1764	1840
EgrG_001020300	681	591	1465	1288	853	809	1450	1562
EgrG_001020400	1478	1281	2091	1734	1125	1100	1396	1380
EgrG_001020600	512	434	217	179	262	245	397	382
EgrG_001020700	3390	2823	3003	2565	4022	3704	3534	3709
EgrG_001020800	822	678	835	676	917	765	1609	1657
EgrG_001020900	59	47	35	39	73	73	107	102
EgrG_001021000	907	777	1136	997	962	904	1434	1486
EgrG_001021100	435	407	486	381	507	514	614	607
EgrG_001021200	879	771	639	529	587	544	691	725
EgrG_001021300	6757	5783	3977	3392	5907	5394	7158	7149
EgrG_001021500	354	292	39	36	51	42	78	84
EgrG_001021700	133	117	80	82	76	53	142	154
EgrG_001021900	114	97	58	55	105	105	146	122
EgrG_001022100	1964	1674	2041	1677	1405	1297	1659	1673
EgrG_001022300	4293	3592	3157	2783	3515	3227	4259	4525
EgrG_001022400	9	4	3	7	8	10	7	5
EgrG_001022500	298	258	375	323	891	784	495	486
EgrG_001022600	144	105	76	45	476	432	134	101
EgrG_001022700	956	825	621	596	3197	2947	993	1019
EgrG_001022800	35	30	61	51	8	4	21	11
EgrG_001022900	1582	1304	2101	1933	961	834	1389	1520
EgrG_001023000	1462	1268	1406	1246	1301	1162	1453	1455
EgrG_001023100	613	537	812	711	562	539	675	700
EgrG_001023200	525	463	953	848	624	603	795	854
EgrG_001023300	185	159	218	183	255	217	268	280
EgrG_001023400	558	466	546	504	685	642	858	829
EgrG_001023500	101	64	107	87	221	195	170	208
EgrG_001023550	169	171	116	100	169	159	176	184
EgrG_001023600	820	710	591	516	811	713	960	1010
EgrG_001023750	911	791	749	632	929	839	1125	1212
EgrG_001023900	687	579	529	431	559	467	908	926
EgrG_001024000	2997	2529	3784	3288	2724	2415	3311	3516
EgrG_001024100	370	343	156	135	326	286	267	285
EgrG_001024200	677	551	371	292	515	524	543	537
EgrG_001024300	733	656	447	388	688	664	774	748
EgrG_001024400	133	135	64	58	57	53	87	118
EgrG_001024500	182	151	95	82	200	165	173	181
EgrG_001024600	6	3	1	3	5	2	3	6
EgrG_001024700	237	188	150	123	166	174	237	249
EgrG_001024800	444	360	171	196	244	206	394	411
EgrG_001024850	481	405	411	336	416	410	728	798
EgrG_001024900	510	466	347	331	855	820	542	549
EgrG_001025000	4166	3546	2504	2244	2565	2390	2749	2914
EgrG_001025100	258	207	354	270	568	510	830	819
EgrG_001025200	0	0	0	0	0	0	0	0
EgrG_001025300	3782	3098	4700	3957	5475	4943	3612	3645
EgrG_001025350	775	695	631	594	796	769	1227	1271
EgrG_001025400	1	2	0	0	1	0	1	1
EgrG_001025500	404	342	381	343	510	427	597	615
EgrG_001025600	440	383	327	294	343	297	493	511
EgrG_001025700	799	732	810	685	867	817	847	913
EgrG_001025800	457	337	452	394	826	718	1028	1037
EgrG_001025900	26	24	16	13	17	20	43	39
EgrG_001026000	557	500	237	218	345	326	550	605
EgrG_001026100	1401	1173	2749	2385	1470	1285	2146	2207
EgrG_001026200	5	8	7	3	2	1	3	5
EgrG_001026300	5	5	1	3	1	2	0	1
EgrG_001026400	68	71	70	58	76	81	109	103
EgrG_001026500	1045	881	1561	1349	1308	1162	1604	1650
EgrG_001026600	1	0	0	0	0	0	1	4
EgrG_001026700	670	602	1206	1031	1261	1193	1027	1079
EgrG_001026800	517	390	1335	1130	709	650	676	689
EgrG_001026900	5358	4727	5940	5232	5232	4707	5885	6181
EgrG_001027000	77	62	37	32	44	37	64	66
EgrG_001027100	152	139	179	153	116	106	145	155
EgrG_001027200	505	458	1069	897	757	716	683	751
EgrG_001027400	2367	2092	4232	3641	2228	2104	3302	3435
EgrG_001027500	1817	1569	1092	940	784	737	2119	2162
EgrG_001027600	237	198	233	190	139	111	315	361
EgrG_001027700	1054	985	1170	1030	949	837	1046	1074
EgrG_001027800	274	200	331	317	377	317	380	399
EgrG_001027900	278	262	382	313	399	348	590	596
EgrG_001028000	636	570	300	241	406	364	289	372
EgrG_001028100	3290	2786	2440	2111	2675	2424	3113	3264
EgrG_001028200	1137	1022	1306	1125	748	750	1058	1076
EgrG_001028300	179	182	186	177	314	284	411	451
EgrG_001028400	656	584	520	453	602	534	571	604
EgrG_001028450	100	102	42	41	98	81	84	93
EgrG_001028500	14268	12252	6547	5617	8259	7577	7890	8453
EgrG_001028600	2962	2576	6049	5298	3544	3250	4326	4633
EgrG_001028700	1063	944	1796	1537	999	919	1235	1208
EgrG_001028800	1831	1626	2550	2190	2646	2356	3470	3663
EgrG_001028900	1227	1127	2190	1772	1433	1285	1829	1999
EgrG_001029000	646	580	346	285	628	593	550	594
EgrG_001029100	744	689	694	596	886	787	456	505
EgrG_001029200	279	214	301	272	238	213	459	467
EgrG_001029300	101	97	117	89	154	110	182	181
EgrG_001029400	855	645	904	822	621	578	773	747
EgrG_001029500	12	10	5	2	1	2	7	5
EgrG_001029600	582	528	424	328	479	434	769	864
EgrG_001029700	1096	877	1047	890	983	940	2152	2214
EgrG_001029800	872	711	1209	1048	1036	1042	1161	1155
EgrG_001029900	922	779	964	853	1069	975	1481	1442
EgrG_001030000	5	13	2	5	1	0	5	3
EgrG_001030100	137	145	75	42	98	88	167	156
EgrG_001030200	1281	1105	766	691	955	883	1216	1179
EgrG_001030300	700	615	373	319	938	926	729	747
EgrG_001030500	0	3	1	0	0	4	2	0
EgrG_001030600	11	5	0	0	3	0	1	1
EgrG_001030700	6	4	2	4	6	7	6	3
EgrG_001030800	2764	2359	1941	1669	2573	2247	2793	2919
EgrG_001030900	273	214	68	53	243	195	92	74
EgrG_001031000	666	537	753	662	695	643	1022	1053
EgrG_001031100	712	650	537	468	731	664	637	685
EgrG_001031200	459	394	451	395	439	376	838	915
EgrG_001031400	49	32	35	36	48	39	63	64
EgrG_001031500	709	557	568	481	654	604	788	817
EgrG_001031600	267	257	232	208	226	230	304	286
EgrG_001031700	432	331	253	249	411	425	423	388
EgrG_001031800	650	537	1686	1426	1195	1106	1338	1410
EgrG_001031900	371	349	401	345	461	467	504	505
EgrG_001032000	942	770	498	413	870	817	747	741
EgrG_001032100	883	729	596	475	847	798	978	1067
EgrG_001032200	36	45	10	6	3	4	11	4
EgrG_001032250	11	5	0	0	0	0	0	0
EgrG_001032300	134	119	220	197	282	284	216	214
EgrG_001032400	1011	782	856	767	796	764	988	948
EgrG_001032500	1269	1115	550	454	904	789	653	641
EgrG_001032600	946	846	1154	951	2435	2231	952	983
EgrG_001032700	0	0	0	0	0	0	0	0
EgrG_001032800	124	94	127	85	65	72	91	98
EgrG_001032900	215	182	345	309	259	218	331	311
EgrG_001033000	306	309	437	315	206	189	254	280
EgrG_001033100	34	39	25	23	24	20	33	45
EgrG_001033200	728	633	893	746	845	776	1156	1210
EgrG_001033300	383	364	322	265	477	477	474	555
EgrG_001033400	367	299	300	226	529	477	410	453
EgrG_001033500	930	807	675	590	865	791	884	979
EgrG_001033600	115	95	63	39	90	85	72	79
EgrG_001033700	706	647	711	593	851	789	1297	1364
EgrG_001033800	29	39	32	26	33	35	62	68
EgrG_001033900	406	360	377	338	624	570	719	696
EgrG_001034000	102	103	118	110	151	164	214	217
EgrG_001034100	1548	1383	3273	2919	2439	2167	2501	2676
EgrG_001034200	1035	872	1639	1359	1293	1127	1539	1569
EgrG_001034300	1989	1669	2821	2601	1774	1660	2232	2330
EgrG_001034400	347	253	225	229	201	206	342	364
EgrG_001034500	113	109	48	42	62	45	58	49
EgrG_001034600	393	375	349	318	403	351	631	662
EgrG_001034700	59	65	27	17	32	17	27	27
EgrG_001034810	675	580	651	568	615	535	891	922
EgrG_001034820	149	156	94	73	95	76	110	121
EgrG_001034900	1126	906	2471	1995	1109	1060	1691	1762
EgrG_001035000	1609	1353	2408	2133	1091	1069	1571	1746
EgrG_001035100	374	335	425	319	302	302	395	425
EgrG_001035200	1973	1656	1814	1511	1892	1689	2868	3001
EgrG_001035300	99	76	62	52	58	49	49	47
EgrG_001035400	4584	3953	5594	4775	6473	5867	7201	7657
EgrG_001035500	1976	1718	857	725	1992	1828	1987	1985
EgrG_001035600	745	655	468	410	407	366	475	525
EgrG_001035700	1188	1082	903	806	945	833	857	926
EgrG_001035800	643	570	640	567	404	355	659	713
EgrG_001035900	929	791	818	655	873	729	1412	1551
EgrG_001036000	685	550	215	188	289	280	274	308
EgrG_001036100	442	375	202	177	236	227	348	341
EgrG_001036200	1627	1389	1477	1207	2051	1945	2230	2192
EgrG_001036300	389	301	678	606	390	363	426	408
EgrG_001036400	923	807	722	638	758	708	972	934
EgrG_001036500	224	206	141	112	148	151	301	295
EgrG_001036600	6958	5717	5699	4808	3391	3200	3956	4045
EgrG_001036700	1599	1422	1330	1231	1450	1380	1664	1690
EgrG_001036800	2766	2253	2168	1819	1576	1504	2041	2197
EgrG_001036900	655	542	511	395	873	838	908	941
EgrG_001037000	1448	1216	1700	1500	1406	1249	2183	2376
EgrG_001037100	8	2	3	2	1	5	8	7
EgrG_001037300	1014	840	1303	1138	1575	1376	2164	2335
EgrG_001037900	96	86	51	40	30	26	25	24
EgrG_001038000	3760	3301	3044	2550	1546	1404	2468	2469
EgrG_001038100	602	481	411	377	286	256	571	611
EgrG_001038200	6	11	9	7	15	21	8	10
EgrG_001038300	1459	1276	2997	2616	1200	1077	1664	1764
EgrG_001038500	821	645	801	722	636	508	981	1001
EgrG_001038600	581	542	339	341	402	310	418	459
EgrG_001038700	5	13	3	0	2	1	6	11
EgrG_001038800	563	461	433	383	467	399	887	912
EgrG_001038900	1277	1078	974	819	832	773	1018	1048
EgrG_001039000	707	648	346	254	490	474	405	436
EgrG_001039100	33	23	9	4	30	35	22	26
EgrG_001039400	26	16	18	12	14	13	25	28
EgrG_001039500	1950	1639	1307	1116	1625	1584	1579	1597
EgrG_001039600	555	459	302	242	156	173	293	353
EgrG_001039700	24	24	10	17	3	2	10	13
EgrG_001039800	22	18	8	6	3	6	5	8
EgrG_001039900	219	171	65	62	40	53	90	70
EgrG_001040000	541	443	406	344	632	576	695	740
EgrG_001040100	36	39	19	24	61	58	41	37
EgrG_001040200	756	652	858	723	2039	1831	1199	1323
EgrG_001040300	765	603	788	687	936	925	1811	1854
EgrG_001040400	1516	1244	1064	886	957	895	1257	1358
EgrG_001040600	746	625	580	493	691	676	1035	1112
EgrG_001040700	2071	1776	1897	1675	1675	1552	2040	2168
EgrG_001040800	925	797	858	757	969	838	1523	1568
EgrG_001040900	23	23	30	25	30	27	49	57
EgrG_001041000	12	7	11	14	11	14	19	29
EgrG_001041100	966	831	2037	1787	1241	1109	1673	1695
EgrG_001041150	292	291	134	133	172	151	230	240
EgrG_001041200	4	0	7	8	0	1	3	5
EgrG_001041260	8	7	5	7	3	0	3	3
EgrG_001041300	569	515	605	532	648	640	937	994
EgrG_001041400	70	47	77	58	92	77	145	145
EgrG_001041500	431	324	279	258	337	289	626	584
EgrG_001041600	222	216	214	199	109	121	311	305
EgrG_001041700	22	15	22	14	20	14	49	47
EgrG_001041800	619	573	1044	893	1181	1109	973	1020
EgrG_001041900	797	662	1024	960	1464	1385	1360	1404
EgrG_001042000	305	249	328	296	363	348	507	516
EgrG_001042200	60	65	22	20	96	74	63	79
EgrG_001042300	2491	2027	3282	2774	2578	2350	3216	3319
EgrG_001042400	1197	940	750	630	583	531	847	825
EgrG_001042500	1561	1267	1270	1084	1938	1695	2419	2540
EgrG_001042600	67	65	34	43	24	15	61	72
EgrG_001042700	1352	1154	1647	1343	1385	1233	1714	1788
EgrG_001042800	37	24	44	23	14	11	80	88
EgrG_001042900	904	701	957	826	1163	1064	1783	1905
EgrG_001043000	1458	1253	2683	2332	2114	1904	2620	2533
EgrG_001043100	6124	5183	3627	3038	5113	4683	6224	6350
EgrG_001043200	872	801	616	510	1066	1004	932	955
EgrG_001043400	9	10	27	19	15	20	17	30
EgrG_001043500	219	156	334	309	323	300	296	333
EgrG_001043550	1466	1269	682	529	931	891	987	1042
EgrG_001043700	29	38	10	5	12	13	17	21
EgrG_001043800	377	291	574	521	762	706	679	744
EgrG_001043900	5506	4810	4259	3667	5183	4664	6308	6631
EgrG_001044000	39	33	18	23	25	24	35	49
EgrG_001044100	437	343	274	212	376	348	440	440
EgrG_001044200	1131	994	971	796	1124	1028	1547	1591
EgrG_001044300	1549	1341	3328	2771	2027	1870	2502	2611
EgrG_001044400	105	86	108	100	189	194	239	244
EgrG_001044500	0	0	0	0	0	0	0	0
EgrG_001044600	399	314	360	331	563	512	387	359
EgrG_001044700	54	45	40	30	95	80	59	64
EgrG_001044800	10	11	4	5	9	14	4	0
EgrG_001044900	969	797	1537	1408	1208	1193	1405	1454
EgrG_001045000	403	341	441	412	355	322	342	327
EgrG_001045100	878	684	1110	985	827	745	943	1046
EgrG_001045200	1478	1334	2099	1798	1328	1196	1615	1644
EgrG_001045300	1611	1414	1228	1104	978	946	1057	1152
EgrG_001045350	482	372	401	348	266	240	385	347
EgrG_001045500	175	152	103	86	80	77	134	117
EgrG_001045600	524	451	254	212	379	392	385	399
EgrG_001045700	29	25	39	36	31	29	48	45
EgrG_001045800	1593	1356	3007	2583	1807	1634	2633	2717
EgrG_001045900	298	230	184	140	176	145	248	248
EgrG_001046000	377	338	341	311	303	289	418	463
EgrG_001046100	289	242	326	303	283	320	467	506
EgrG_001046200	183	170	148	136	118	115	171	189
EgrG_001046300	378	327	309	272	364	366	552	567
EgrG_001046400	36	46	22	18	19	31	46	47
EgrG_001046500	1072	938	1426	1188	1091	986	1451	1406
EgrG_001046600	331	306	770	648	1450	1365	715	702
EgrG_001046700	27	30	15	16	25	21	39	24
EgrG_001046800	1352	1081	1718	1504	1774	1651	1883	1957
EgrG_001047000	5295	4744	2420	2053	4552	4246	3859	3989
EgrG_001047100	2132	1785	1387	1261	1751	1622	1873	1915
EgrG_001047200	606	540	293	250	240	219	349	371
EgrG_001047300	509	398	777	681	603	600	772	835
EgrG_001047400	361	307	303	252	437	421	802	827
EgrG_001047500	17	8	11	7	16	19	25	15
EgrG_001047600	1770	1446	2161	1926	1358	1250	2247	2324
EgrG_001047700	400	308	266	237	283	276	347	400
EgrG_001047800	689	526	602	492	491	491	655	663
EgrG_001047900	2014	1672	2372	1935	2429	2162	2475	2495
EgrG_001048100	625	543	608	483	537	531	666	670
EgrG_001048200	187	158	182	151	203	177	269	270
EgrG_001048250	122	97	149	140	178	196	199	183
EgrG_001048300	686	580	653	588	603	509	634	656
EgrG_001048400	446	368	422	310	500	454	679	667
EgrG_001048500	453	398	236	196	294	254	289	280
EgrG_001048600	239	204	246	231	156	151	344	344
EgrG_001048700	11	16	6	8	30	25	16	4
EgrG_001048800	307	277	300	233	576	527	483	517
EgrG_001048900	1568	1332	1488	1228	1602	1437	1711	1615
EgrG_001049000	3035	2629	1838	1545	2761	2407	2779	2924
EgrG_001049210	294	242	238	204	382	331	401	397
EgrG_001049220	34	33	11	5	9	4	27	21
EgrG_001049300	211	155	131	141	161	139	251	260
EgrG_001049400	573	473	624	567	655	588	597	624
EgrG_001049600	54	44	33	25	66	43	37	53
EgrG_001049700	455	373	344	303	677	656	493	509
EgrG_001049800	122	126	99	136	192	152	157	172
EgrG_001049900	475	409	484	356	417	369	545	525
EgrG_001050000	628	538	254	203	344	331	329	314
EgrG_001050200	1189	951	872	654	631	568	656	681
EgrG_001050300	448	404	545	432	270	260	532	597
EgrG_001050350	708	604	612	544	506	422	660	750
EgrG_001050500	64	43	36	26	43	56	116	110
EgrG_001050600	319	321	287	259	306	296	410	467
EgrG_001050700	0	0	0	0	0	0	0	0
EgrG_001050800	306	246	323	302	309	273	502	491
EgrG_001050900	729	666	589	469	552	489	650	590
EgrG_001051000	501	424	402	344	353	349	476	484
EgrG_001051200	337	275	183	155	292	289	282	269
EgrG_001051300	782	682	885	741	923	818	1392	1435
EgrG_001051400	282	264	216	169	157	160	240	274
EgrG_001051500	1074	932	1099	927	1460	1299	1192	1273
EgrG_001051600	78	61	64	51	50	49	28	25
EgrG_001051700	1123	904	411	363	580	512	361	450
EgrG_001051800	216	203	200	167	246	259	244	272
EgrG_001051900	1098	921	191	141	204	194	158	171
EgrG_001052000	0	0	0	0	0	0	0	0
EgrG_001052100	239	244	84	70	115	127	115	118
EgrG_001052200	83	63	50	42	54	40	82	96
EgrG_001052300	127	101	148	147	204	169	243	226
EgrG_001052400	98	107	75	57	264	244	97	108
EgrG_001052500	3778	3173	3056	2549	4472	4048	4444	4623
EgrG_001052600	227	198	298	262	263	230	215	199
EgrG_001052700	778	672	517	422	1173	1048	469	461
EgrG_001052800	2131	1860	939	813	1761	1582	1420	1441
EgrG_001052900	1684	1488	932	743	1162	1158	936	957
EgrG_001053000	13	11	12	12	10	11	11	10
EgrG_001053100	330	298	457	403	310	285	339	329
EgrG_001053200	1727	1526	1051	904	1344	1250	997	1074
EgrG_001053300	61	55	31	28	69	44	64	73
EgrG_001053400	341	328	256	221	213	209	268	316
EgrG_001053500	2	6	2	4	2	4	5	7
EgrG_001053600	23	29	22	14	18	18	28	23
EgrG_001053700	407	349	568	531	409	376	449	459
EgrG_001053800	791	683	1143	1007	849	821	1134	1209
EgrG_001054000	2378	1971	1808	1605	2072	1785	2045	2093
EgrG_001054100	136	113	108	119	152	135	146	161
EgrG_001054200	644	529	687	592	670	699	626	583
EgrG_001054300	851	707	740	645	972	878	1165	1179
EgrG_001054400	2643	2239	1334	1136	1770	1548	1629	1690
EgrG_001054500	944	876	704	636	1324	1220	928	909
EgrG_001054600	1616	1483	1082	887	1060	943	920	944
EgrG_001054700	1	0	0	0	0	0	0	1
EgrG_001054800	211	152	116	86	192	193	204	276
EgrG_001054900	352	302	294	250	605	551	382	423
EgrG_001055000	93	88	70	70	95	83	95	88
EgrG_001055100	437	385	430	358	373	384	725	731
EgrG_001055200	179	147	179	168	285	264	373	389
EgrG_001055300	502	377	270	253	610	559	499	566
EgrG_001055400	84	69	105	91	37	37	36	53
EgrG_001055500	6	8	5	5	9	6	12	7
EgrG_001055600	340	262	456	404	532	448	447	404
EgrG_001055700	105	81	29	23	50	38	33	17
EgrG_001055800	1251	1046	812	678	728	648	903	954
EgrG_001055900	1420	1231	1501	1242	1406	1267	1356	1372
EgrG_001056000	156	136	93	71	82	71	121	92
EgrG_001056100	2	0	1	0	0	0	0	0
EgrG_001056200	62	73	48	34	38	31	44	49
EgrG_001056300	74	72	96	59	26	34	46	44
EgrG_001056400	1172	1045	1019	782	1137	985	1056	1090
EgrG_001056500	583	481	627	528	618	544	417	384
EgrG_001056600	0	2	0	2	3	0	3	3
EgrG_001056700	1229	1070	971	801	1412	1257	1056	1099
EgrG_001056750	1893	1648	847	781	1215	1171	1165	1204
EgrG_001056800	841	705	1263	1078	1258	1213	1174	1180
EgrG_001056900	1050	927	358	325	388	389	530	550
EgrG_001057000	3	1	1	0	1	1	0	3
EgrG_001057100	964	813	593	535	621	601	603	681
EgrG_001057300	2710	2284	2292	1913	3116	2988	1612	1667
EgrG_001057400	16	12	33	20	34	10	6	7
EgrG_001057500	506	436	405	372	630	595	357	401
EgrG_001057700	57	45	119	105	47	34	43	41
EgrG_001057800	963	868	1218	1038	1113	1001	887	888
EgrG_001057900	750	618	425	386	849	779	698	721
EgrG_001058000	1361	1202	1352	1293	1248	1158	1081	1072
EgrG_001058100	549	482	373	355	550	496	581	568
EgrG_001058200	11	8	4	3	5	11	7	11
EgrG_001058300	4	2	1	1	0	1	1	2
EgrG_001058400	615	541	477	423	365	349	522	531
EgrG_001058510	194	149	163	134	139	171	268	269
EgrG_001058520	422	398	355	296	294	276	327	327
EgrG_001058700	924	783	1071	936	873	791	1071	1027
EgrG_001058800	546	478	377	335	209	205	374	348
EgrG_001058900	1223	1036	860	691	474	464	929	864
EgrG_001059000	994	898	1584	1342	735	666	1035	1039
EgrG_001059200	457	398	166	152	183	183	197	176
EgrG_001059300	3321	2911	2885	2484	2719	2461	3578	3728
EgrG_001059400	2849	2461	1586	1355	2553	2268	1710	1771
EgrG_001059500	26	23	6	12	27	13	17	41
EgrG_001059600	999	880	603	534	425	391	637	600
EgrG_001059700	76	54	62	53	71	60	68	69
EgrG_001059800	215	207	223	189	164	161	162	188
EgrG_001059900	35	41	51	50	90	73	50	53
EgrG_001060100	3739	3207	2211	1902	4120	3733	4731	5014
EgrG_001060200	294	268	231	213	352	328	424	413
EgrG_001060300	443	395	117	110	121	128	154	160
EgrG_001060400	2115	1756	866	791	1410	1257	1586	1655
EgrG_001060600	4103	3545	4629	4087	1481	1479	1638	1697
EgrG_001060700	5107	4450	5501	4825	2369	2198	2159	2176
EgrG_001060900	174	153	300	268	147	139	233	215
EgrG_001061000	0	2	1	4	6	0	3	2
EgrG_001061200	310	270	252	227	145	130	277	285
EgrG_001061300	862	736	1488	1231	2781	2574	1391	1551
EgrG_001061400	167	186	222	179	604	602	320	345
EgrG_001061600	3	0	0	2	0	3	0	0
EgrG_001061700	2016	1792	1766	1480	2998	2847	2549	2655
EgrG_001061800	984	889	1094	959	837	761	1198	1171
EgrG_001061900	5412	4673	5646	4867	3391	3157	5040	5255
EgrG_001062000	681	548	509	412	381	349	496	589
EgrG_001062100	501	458	370	309	223	240	451	473
EgrG_001062200	424	401	312	222	405	412	395	393
EgrG_001062300	285	227	250	226	103	97	183	185
EgrG_001062400	45	59	112	125	67	75	140	134
EgrG_001062500	1575	1293	1651	1374	1250	1112	1535	1472
EgrG_001062600	404	330	309	292	215	231	365	398
EgrG_001062900	23	16	17	17	24	31	27	25
EgrG_001063400	331	316	159	147	248	221	201	208
EgrG_001063500	1564	1419	1388	1183	1496	1373	1594	1693
EgrG_001063600	1032	809	1326	1163	687	682	804	839
EgrG_001063700	1392	1254	461	414	1080	1038	950	938
EgrG_001063800	1072	864	475	441	2925	2573	661	712
EgrG_001063900	891	792	1199	1019	1206	1139	1343	1333
EgrG_001063950	97	94	84	73	64	62	241	211
EgrG_001064000	75	60	62	60	78	66	86	72
EgrG_001064100	462	412	380	298	373	358	459	475
EgrG_001064200	412	334	265	216	757	704	347	331
EgrG_001064300	0	0	3	0	0	3	0	0
EgrG_001064400	0	0	0	1	0	0	1	0
EgrG_001064500	1999	1754	1374	1232	1657	1506	2073	2072
EgrG_001064600	766	678	559	477	885	813	624	657
EgrG_001064700	709	589	753	668	911	847	812	783
EgrG_001064800	2714	2397	1169	876	1345	1217	1349	1284
EgrG_001064900	830	756	599	443	619	530	1083	1140
EgrG_001065000	381	306	300	247	292	240	424	467
EgrG_001065100	1683	1501	1447	1254	2031	1909	2448	2531
EgrG_001065200	414	362	451	363	198	205	546	565
EgrG_001065300	52	43	33	38	36	44	36	27
EgrG_001065400	6273	5396	3713	3184	4803	4268	4417	4462
EgrG_001065500	4559	3933	2410	2071	2993	2673	2708	2877
EgrG_001065650	1120	1005	1927	1610	781	748	1196	1227
EgrG_001065700	616	543	923	808	681	577	863	845
EgrG_001065800	42	37	29	21	30	34	23	28
EgrG_001065900	85	68	100	96	83	81	98	98
EgrG_001066000	739	612	757	617	716	685	703	798
EgrG_001066100	293	251	256	258	232	208	389	397
EgrG_001066200	603	495	649	552	636	622	742	734
EgrG_001066300	28	39	35	32	38	27	40	43
EgrG_001066400	0	0	0	0	0	0	0	0
EgrG_001066500	392	356	371	333	343	299	355	343
EgrG_001066600	45	44	22	14	17	15	24	18
EgrG_001066800	520	480	441	396	440	428	482	539
EgrG_001066900	1761	1454	1512	1233	2655	2430	1956	2080
