""	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"EgrG_002031800"	-0.131711007058319	5.22354094884449	0.220571627671466	0.654242290869979	0.744803530009656
"EgrG_000244800"	-0.0455555721976033	8.28796761889043	0.220501444901006	0.654292870009661	0.744803530009656
"EgrG_000493200"	-0.100039533597264	5.7777779771171	0.219745376009562	0.654838389110046	0.745322770746717
"EgrG_000723700"	-0.276193486433179	3.96681465019597	0.219625884085105	0.654924711918526	0.745322770746717
"EgrG_000817400"	-0.178339438694916	1.37346016757913	0.219356956289933	0.655119096552197	0.745365828571985
"EgrG_000897200"	0.0727713758905091	6.28573386063453	0.219330457411104	0.655138258328771	0.745365828571985
"EgrG_001084900"	-0.0734715006024471	7.31678373864219	0.218819953777879	0.655507693620727	0.74568614543822
"EgrG_000990700"	0.111328251485201	7.01782469481381	0.21838469453014	0.655823100821582	0.745944923900027
"EgrG_000360100"	-0.0948784537610292	5.61623066213238	0.218214355205903	0.655946642358985	0.745985430800755
"EgrG_000222400"	0.249715694527392	1.70421069030927	0.217915816119906	0.656163307763845	0.746131819202314
"EgrG_000620400"	-0.158251082129529	0.787464651457508	0.217657268393506	0.656351098557762	0.746183275643628
"EgrG_000360750"	0.131914767586137	5.69553258059321	0.217611352332645	0.656384463240028	0.746183275643628
"EgrG_000499400"	0.0728243257439872	6.77564969548091	0.217050826505886	0.656792119877384	0.7465466700214
"EgrG_000115400"	-0.0748217227453907	4.23967910574826	0.216518709974638	0.657179720887623	0.746887173745559
"EgrG_000707500"	0.116444544052604	5.75457518013046	0.216350783589092	0.657302163597239	0.746926273233187
"EgrG_000214100"	0.0415312505400427	6.36190281490031	0.216198880159419	0.657412974099576	0.746934923026646
"EgrG_001029600"	0.112149895907177	6.31438084375079	0.215987126343612	0.657567524955596	0.746934923026646
"EgrG_000627500"	0.0565202210208982	4.2014038327996	0.215978398951649	0.657573896756957	0.746934923026646
"EgrG_000254400"	0.0992344625632072	7.29253605947736	0.215368938631318	0.65801925490166	0.747340744121242
"EgrG_000475600"	0.234070183608442	2.99443676422238	0.215051454991182	0.658251563339875	0.747504519257863
"EgrG_001073600"	-0.315938612273442	1.49328760845602	0.213578563638203	0.659332095634446	0.748631356981081
"EgrG_000464100"	-0.107002995825697	6.28117494242127	0.213284624096037	0.659548285824729	0.748776616745216
"EgrG_001119600"	-0.0400074842147392	7.10497948874656	0.212288204180707	0.660282520567119	0.749509888211324
"EgrG_001116400"	0.280961255236301	0.872747607046842	0.211260059490725	0.661042371479002	0.750272037408408
"EgrG_000956300"	0.183943248681164	3.85925475534855	0.210946910531412	0.66127425858538	0.750434832776667
"EgrG_000470300"	-0.0530904429740975	4.45957738020952	0.210578696794511	0.661547193558552	0.750644160779826
"EgrG_000362200"	-0.0692137655280793	5.40117184307542	0.210228480477274	0.661807061879091	0.750838608315353
"EgrG_000872800"	-0.065186260494656	6.44878354652154	0.210047730081087	0.66194128734388	0.750890477580623
"EgrG_001082300"	-0.0658479666140414	6.03142105626399	0.209746259343074	0.662165318684451	0.750954726483264
"EgrG_001116100"	0.036358695975692	6.34779727848928	0.209733299594998	0.662174953892185	0.750954726483264
"EgrG_000069900"	0.0815636241011619	5.07633602126417	0.20894450893716	0.662762090877277	0.75152012550158
"EgrG_000370400"	0.228207217803619	2.22934765855936	0.208409341568124	0.66316122233617	0.75187221840172
"EgrG_002058000"	0.171250741789381	3.14832365420648	0.207757358542314	0.663648330734197	0.752323949485426
"EgrG_000975800"	-0.038573697862859	8.07869346131015	0.207401424721235	0.663914653091421	0.752525306189394
"EgrG_000919500"	-0.0579347035933787	4.69729953344677	0.206876038299366	0.664308281054053	0.752870886516509
"EgrG_000459500"	0.0426137897945371	6.61069640367241	0.206430458576254	0.664642599355404	0.753149166946874
"EgrG_000231400"	0.0922240213739071	6.05733110930125	0.206036304758482	0.664938703343823	0.753319066337608
"EgrG_001063500"	0.0405109710823776	7.68953715438212	0.205984719700033	0.664977481880224	0.753319066337608
"EgrG_000183900"	-0.0497763381207976	5.31705210553671	0.205876423740069	0.665058911700694	0.753319066337608
"EgrG_000347700"	-0.136906288900443	4.53526517380011	0.205714347527585	0.66518082918728	0.753356581874901
"EgrG_000775200"	-0.0841377333287706	4.42032564603089	0.205161856276713	0.665596870541008	0.753629674939825
"EgrG_000633700"	0.115174781052863	6.8287184113469	0.205158211514225	0.665599617435656	0.753629674939825
"EgrG_000235000"	-0.119581847823281	8.88598095944244	0.204923178505263	0.665776814713341	0.753729716576993
"EgrG_000260000"	-0.0673411852580322	6.64297508856946	0.203929396724287	0.666527435827411	0.754418366221634
"EgrG_000741300"	0.199349956490082	2.95847190808489	0.203882450572743	0.666562950636182	0.754418366221634
"EgrG_002056400"	-0.408865274670008	0.7991401818181	0.203638012079929	0.666747949805313	0.754527091656432
"EgrG_000320300"	0.0685638092105508	6.52551542073599	0.20311285637958	0.667145866800039	0.754876704978865
"EgrG_000526300"	-0.108927535180339	4.8898711470296	0.202897437610394	0.667309274954448	0.754960913283576
"EgrG_000605400"	-0.136204096199442	2.28950818586746	0.202461925130186	0.667639963005567	0.755234326151898
"EgrG_000441100"	0.0940625647311534	5.79694653987243	0.202332025279102	0.667738681475106	0.755245297111692
"EgrG_000117400"	-0.0728943963485255	6.21835570999565	0.201646824534993	0.668260049856233	0.755734239266899
"EgrG_000571100"	-0.110715694261763	6.5542103799765	0.201382522958209	0.668461446878248	0.75586124421099
"EgrG_001200900"	0.284698922066821	1.3036312146267	0.200838153282804	0.668876765981989	0.756230074972174
"EgrG_001057400"	0.377453095684894	1.33477415332102	0.200034829323769	0.669490912160911	0.75682357078923
"EgrG_000230800"	0.0770451983227862	5.5765678909281	0.199903855463586	0.669591185592967	0.756836080278541
"EgrG_000990000"	0.0979990741296603	6.06066029247032	0.198022686525769	0.671035862681709	0.758367957771629
"EgrG_000491900"	-0.0595363488937624	7.02249374171448	0.197553088518826	0.671397806255435	0.758675944095779
"EgrG_000785400"	0.158374365385311	1.38038638821437	0.196821410946029	0.671962796932648	0.759213259978238
"EgrG_000803100"	-0.213488609351727	5.05840041138128	0.196195634372032	0.672447030507306	0.7596592019739
"EgrG_001009800"	-0.127630466153967	8.81482219926839	0.195723184612591	0.672813242547589	0.759776419342721
"EgrG_000968000"	0.125790332886656	3.44645024980383	0.19572089215245	0.672815020825922	0.759776419342721
"EgrG_000683000"	0.0368844186638845	8.30093387822519	0.195715178615819	0.67281945291394	0.759776419342721
"EgrG_000435900"	0.0971210949046912	6.27275111529624	0.195431664058089	0.67303947917136	0.759923734534178
"EgrG_001016900"	0.114098243718502	4.53173568780141	0.194456630738106	0.673797658896343	0.760584525344672
"EgrG_000389400"	0.116441731598623	3.76989233697838	0.194448464803656	0.673804018445374	0.760584525344672
"EgrG_000214900"	0.0419892796654972	5.486681121253	0.194288812631744	0.673928386674316	0.760623710595303
"EgrG_001021900"	-0.129948457612526	3.78179697440556	0.193942361108596	0.674198484890012	0.760827340490405
"EgrG_000834500"	-0.355927848414484	0.530488448039248	0.193686339982584	0.674398271188073	0.760938903429441
"EgrG_000549600"	0.0352792051561656	6.67766988213994	0.193585856832822	0.674476727226473	0.760938903429441
"EgrG_000564700"	0.192573226651017	0.826599431203378	0.192812237195096	0.67508159173235	0.761520040454362
"EgrG_001015500"	-0.102488734914565	9.71422044353308	0.191910822228314	0.675788239628183	0.762215823584885
"EgrG_000822900"	0.093524576561291	6.94442846566987	0.191448478817466	0.676151468294947	0.762524133592228
"EgrG_000619000"	0.0855511719745829	7.09359664684826	0.19100966563584	0.676496704262913	0.762803921056271
"EgrG_000533400"	0.153600001318793	1.06334880436438	0.330645180474678	0.676579385425323	0.762803921056271
"EgrG_000633300"	0.0736440110775434	7.43602242087962	0.190738276634514	0.676710460490696	0.762850325113349
"EgrG_000968100"	-0.0434760889674821	6.53602900541517	0.190623672176779	0.676800782744451	0.762850782623079
"EgrG_000874500"	-0.0353433591116961	6.90870181223411	0.190394133151024	0.676981786598156	0.762893545220713
"EgrG_001139000"	0.0961028177909092	5.98489444873794	0.190347513866744	0.677018564588254	0.762893545220713
"EgrG_001095500"	0.0836084077737441	2.51219052694832	0.190019578052849	0.677277428012108	0.763083891003284
"EgrG_000476000"	0.0482763741754667	5.42193060530316	0.189477262875074	0.67770611195304	0.763465496455927
"EgrG_000339800"	0.0553886739111727	6.14980444366924	0.189299116679696	0.677847093545284	0.763522934365134
"EgrG_000978300"	-0.0679476819301827	3.9709296885987	0.188896531045126	0.678165988914059	0.763681450846585
"EgrG_000801600"	-0.053538653052169	6.25374953760795	0.188842890769899	0.67820850944003	0.763681450846585
"EgrG_000204900"	0.10581853704834	4.12652005385576	0.188780638763282	0.678257865644627	0.763681450846585
"EgrG_000736500"	0.241064639934509	3.60257946931469	0.187975215954628	0.678897332417442	0.764300022323458
"EgrG_000090900"	-0.127879950967625	1.63425005981222	0.273012449889561	0.679144982220704	0.764477382136188
"EgrG_000460600"	0.0600196682089355	4.68134491344734	0.187538819771386	0.679244503247043	0.764487976326335
"EgrG_000460300"	-0.132135923134502	5.41510474586714	0.186924455580781	0.679734084685617	0.764863920574575
"EgrG_000770600"	-0.126143962573877	5.85300333174567	0.186893428648927	0.679758835588437	0.764863920574575
"EgrG_000491400"	-0.103184350304936	9.27815979962572	0.186407543402674	0.680146762212879	0.765198929931582
"EgrG_000737200"	-0.351841954438946	0.415875690270673	0.186164363824841	0.680341144360409	0.765316132160396
"EgrG_000179600"	0.0956704514732851	6.26692544508117	0.185736827070101	0.680683262350785	0.765599469413239
"EgrG_000325600"	-0.0424437098047179	5.96883428166723	0.185280812947945	0.681048693112036	0.765908949146675
"EgrG_001121200"	0.0371343555745379	6.45550267008103	0.184963768720754	0.681303079513782	0.76609348265009
"EgrG_000973000"	-0.0685754554414208	4.92839141551625	0.184625487251499	0.681574796591977	0.76629745219803
"EgrG_000916300"	-0.140890933566254	1.86821634407885	0.183821765930177	0.682221575543243	0.766725921477474
"EgrG_001189300"	0.270868536761075	0.597613389585746	0.183718987812818	0.682304407196717	0.766725921477474
"EgrG_000568200"	-0.136100739261111	2.41657384356793	0.183676449007328	0.682338698545866	0.766725921477474
"EgrG_000984100"	0.17490758733568	2.20134564820044	0.183547841424602	0.682442400738187	0.766725921477474
"EgrG_000375900"	0.0511079723170153	6.1875063638134	0.183522242233877	0.682463047769803	0.766725921477474
"EgrG_002018300"	-0.172557998091059	0.936904221944293	0.183478747004614	0.682498132838035	0.766725921477474
"EgrG_000410000"	-0.115258050124691	6.39720106806004	0.182908945352786	0.682958222648355	0.767141210240785
"EgrG_000482150"	-0.049628488057707	6.21878584387842	0.182460791543051	0.683320694588641	0.767446753096376
"EgrG_000749900"	0.264850498763135	2.59150340003838	0.182002905324431	0.683691592734493	0.767761677400323
"EgrG_000721800"	0.070647141774905	5.02600025510693	0.181173824061663	0.684364599940993	0.768353991686448
"EgrG_000100200"	-0.112145384050457	6.67885547923854	0.181130057938935	0.684400178591996	0.768353991686448
"EgrG_000465500"	0.0453932207020535	10.4672906199235	0.180832480405742	0.68464222461761	0.768358497577903
"EgrG_001141200"	0.14005239760178	7.16122838708452	0.180791863951942	0.684675280143259	0.768358497577903
"EgrG_000666400"	0.230638960131738	1.92655893975372	0.180693642076298	0.684755236065187	0.768358497577903
"EgrG_000762300"	0.121970323211305	7.16657777030537	0.1806798633256	0.684766454524578	0.768358497577903
"EgrG_001159100"	0.0648575698334477	4.75369067108317	0.180302045229782	0.685074269304401	0.768548726822933
"EgrG_001036700"	0.0370003457461342	7.70435791503767	0.180249432942716	0.685117164186922	0.768548726822933
"EgrG_000528000"	-0.0490528041287059	7.04642196561684	0.180022613097867	0.685302177024802	0.768604272498668
"EgrG_001025900"	0.164774978989615	1.98400789301918	0.179966622510047	0.685347869100945	0.768604272498668
"EgrG_000669600"	0.0821954025917702	5.94130488482436	0.17865559608806	0.68642020613041	0.769705132013005
"EgrG_001081100"	0.183790192204746	6.64350859330489	0.177305891676866	0.687529127546663	0.770846718396443
"EgrG_000919700"	-0.0658590106231808	4.93466785281785	0.177123792184766	0.687679128357969	0.770913018629626
"EgrG_001007700"	-0.112052229668552	9.4705691056277	0.176707751133281	0.688022181181726	0.77109457107168
"EgrG_000169400"	-0.0958988001406317	4.8458646434355	0.176706934359614	0.688022855140572	0.77109457107168
"EgrG_001050350"	0.0434331206185672	6.5058466011291	0.176155944594318	0.688477929206502	0.771396404697607
"EgrG_000744100"	0.0826345608415993	6.61742370267209	0.176088524531146	0.688533671398233	0.771396404697607
"EgrG_000685300"	0.0693483752943883	7.18786601325039	0.176050708883544	0.688564942571308	0.771396404697607
"EgrG_000670100"	-0.0436261302745737	5.66889642379366	0.174063156430262	0.690214218684581	0.773141989875889
"EgrG_001135800"	-0.139969795249777	1.2515040437446	0.237728265503809	0.691564881720676	0.774552667527157
"EgrG_000171700"	0.148507743781579	3.21343453343569	0.171526092430208	0.692335925173904	0.775268064753338
"EgrG_000364500"	0.0953175512997397	3.48881776671215	0.171466019840498	0.692386389278175	0.775268064753338
"EgrG_000337800"	-0.129038729308178	1.63716978986212	0.171267683581599	0.692553077002512	0.775352375994895
"EgrG_000061000"	-0.0580790747937346	6.92167080579543	0.171022044836078	0.692759678831891	0.775481345191946
"EgrG_000099100"	-0.0542165387665713	4.95979711151156	0.170893130354193	0.692868177033109	0.77550047677426
"EgrG_000432200"	0.0586877405660517	7.79230930174465	0.170708386033179	0.693023748375548	0.775572283500613
"EgrG_000766600"	-0.0454108857178227	7.19262838593263	0.170492640011711	0.6932055530424	0.775673425482949
"EgrG_000195900"	0.107955861659686	5.01077594533454	0.169045001898574	0.694429008158401	0.776873149586251
"EgrG_000135700"	0.176167448284256	7.43090147305854	0.169007407552175	0.69446086356225	0.776873149586251
"EgrG_000609300"	0.144554286886118	8.54161618078337	0.168229060577767	0.695121342149071	0.777509488041228
"EgrG_000535800"	-0.0607921535229587	6.01870943576095	0.167911831036316	0.695391053678272	0.777708634248149
"EgrG_000430800"	-0.0742269180854137	7.04863805178563	0.167561343588044	0.695689393936498	0.777939741420489
"EgrG_000791500"	0.0519372882224829	5.34811393506479	0.167441434834265	0.695791547256741	0.777951434755692
"EgrG_001179900"	-0.036823045667137	6.87779622592223	0.167142866770675	0.696046094051502	0.778133490833172
"EgrG_000927000"	0.0733124386014486	4.66731411066241	0.166950425987554	0.696210304341275	0.778214522006769
"EgrG_000756400"	-0.100585151030031	4.38282878617149	0.166725558677991	0.696402326817123	0.778326615823538
"EgrG_000686800"	-0.050028479566548	5.69020786172868	0.16618569311006	0.696863966731304	0.778739975467385
"EgrG_001012700"	-0.115914184935319	5.53769387753156	0.165885290835756	0.697121226845883	0.778924863500655
"EgrG_000303500"	0.135767057037047	1.45190554251711	0.165282145459499	0.697638587819166	0.779400286944668
"EgrG_000455900"	-0.100956198916396	7.30541231031116	0.165074263650404	0.697817162427962	0.779497143652248
"EgrG_000963800"	0.0683327998502165	5.11077878257845	0.164207456263119	0.698563208019275	0.780127320091354
"EgrG_000087900"	-0.130552211594534	7.17277280117384	0.164205132618602	0.698565211071902	0.780127320091354
"EgrG_000779000"	0.0777033753733275	5.83157977232333	0.163981410585925	0.6987581450194	0.780240076644457
"EgrG_001171700"	-0.0371114484185852	5.51863477598219	0.16380623505079	0.698909322212295	0.780306183662207
"EgrG_001099700"	-0.0335774416942817	7.84095113825656	0.163496581680906	0.699176788754667	0.78047425073296
"EgrG_001169800"	-0.11725665845174	7.00249733605703	0.163419003379537	0.699243844863417	0.78047425073296
"EgrG_000699200"	-0.0797381359317039	6.78112817824421	0.162911748356538	0.699682764508154	0.78086142779363
"EgrG_000200900"	-0.060670791227213	3.85380808430266	0.16276921338887	0.69980624329222	0.780896510336867
"EgrG_000431500"	0.0403309265028687	7.7723295251025	0.162370496010418	0.700151994447981	0.78117957928678
"EgrG_000406400"	-0.163812124821445	1.1130244820448	0.162155967869029	0.700338232208606	0.781284623544748
"EgrG_002021500"	-0.115160172267848	1.30249533284787	0.200458660115171	0.700773267293059	0.78166715746967
"EgrG_000794100"	-0.105135826535102	2.27232708936488	0.161242169986515	0.701133161677587	0.78189968319367
"EgrG_001022800"	0.315284027138267	2.41787950095286	0.161204426600504	0.701166052538595	0.78189968319367
"EgrG_001108500"	-0.0729933738769088	4.07220287907686	0.160524840754058	0.701759046782043	0.782458109199481
"EgrG_000205800"	0.115194222466619	1.79187063945765	0.1603200980733	0.701937992092937	0.782554786454202
"EgrG_000602500"	0.131750831179409	6.48609908061422	0.158845318833504	0.703230953961334	0.783893235239516
"EgrG_000158250"	0.10906437570368	7.09189409440948	0.158579807082241	0.703464483438673	0.783968325950768
"EgrG_000945550"	0.0895662244700749	7.91461425761578	0.158558619396594	0.703483128885337	0.783968325950768
"EgrG_000485500"	0.0682823894769364	7.01152745574772	0.158308751044687	0.70370312725116	0.784110497977258
"EgrG_001068400"	-0.0638225815210434	5.61968728167658	0.158161486576819	0.703832883160817	0.784152092020535
"EgrG_000763100"	0.0701828169063352	3.47216797120137	0.157753832430573	0.70419244221973	0.784449669090361
"EgrG_000647000"	0.0557849861041751	6.58301541824202	0.157587662225807	0.704339164665346	0.784510105424813
"EgrG_000111900"	0.111004283985986	5.9808858921016	0.157094520262751	0.704775128833867	0.784892648073842
"EgrG_000313400"	0.26534076783818	0.37130919217253	0.156652527473599	0.705166559528021	0.78522550085782
"EgrG_000463500"	-0.104371453492162	2.17661256185612	0.156369627315606	0.705417438328248	0.785345658983964
"EgrG_000976000"	-0.0650373696368258	7.34219557521772	0.156301270236479	0.705478098145212	0.785345658983964
"EgrG_000804900"	0.038750128782329	5.50976809166129	0.156217822745949	0.705552170294174	0.785345658983964
"EgrG_001188400"	-0.0716779661659877	8.73697705938515	0.155767304658679	0.705952475111505	0.785664334433005
"EgrG_000263210"	0.0626068582228599	4.7181433705862	0.155687250182248	0.706023678184492	0.785664334433005
"EgrG_000331300"	0.149492998197506	8.05509697987173	0.155348230544002	0.706325452171848	0.785877526713869
"EgrG_000949300"	0.0856340677061182	6.94137454192039	0.1552441046863	0.706418216159078	0.785877526713869
"EgrG_000890800"	-0.0541079585168256	10.0316108877422	0.155160021253402	0.706493151372781	0.785877526713869
"EgrG_001027500"	-0.0865692263671465	7.78535411871277	0.154490209453476	0.707090941965847	0.786377544749536
"EgrG_000525500"	-0.0332125964749903	7.65539191024588	0.154448698293736	0.70712803970936	0.786377544749536
"EgrG_000173400"	0.0911488547931075	3.4748236945836	0.153872169517892	0.707643879058109	0.786848056347182
"EgrG_000424500"	-0.0846417736949654	5.0908429817189	0.15336603203073	0.708097672872378	0.787171564218489
"EgrG_000359700"	-0.0680024238903399	7.22057678857521	0.153340721665673	0.708120388745345	0.787171564218489
"EgrG_000220000"	0.145061068407509	2.40133540773613	0.152743809189464	0.708656752238471	0.787664599238987
"EgrG_000185900"	-0.0435559486540317	4.57703125873061	0.152591769082572	0.708793566180799	0.787713468100327
"EgrG_000576400"	0.0407123675222758	6.76539317000414	0.15190805842358	0.709409795757172	0.788256847574325
"EgrG_000136100"	0.177117768364713	4.32903213075996	0.15179764055213	0.709509467886602	0.788256847574325
"EgrG_000754300"	-0.0825636283610827	4.79035706897765	0.151740307387305	0.709561238204281	0.788256847574325
"EgrG_000944800"	-0.0797264663475395	2.93681634126698	0.151630044257782	0.709660835082441	0.788264274003591
"EgrG_000650200"	0.204602478647063	0.715390209265165	0.150720828456413	0.710483719742032	0.789074993885509
"EgrG_000787500"	0.0775232636825561	3.03432597688688	0.150436896564827	0.710741287014618	0.789257732857594
"EgrG_001078700"	0.159896003871188	6.09194483408267	0.150023793723061	0.711116539393594	0.789539243535884
"EgrG_000643100"	0.0322246551284565	7.42556223495105	0.14995298941286	0.711180916914336	0.789539243535884
"EgrG_000171100"	-0.0598979449871824	3.43756672344577	0.149848856809611	0.711275629876477	0.789541076000527
"EgrG_000922400"	-0.0667128838526055	5.14404290294495	0.149371021319627	0.71171073539961	0.789895553711028
"EgrG_000443600"	-0.0586608164005015	5.91385332485672	0.149271113280413	0.711801812053386	0.789895553711028
"EgrG_001093900"	0.116164342968422	1.89078950202079	0.149178189468054	0.711886553831304	0.789895553711028
"EgrG_000874700"	0.0634885941908296	6.63186822016047	0.149089584718017	0.711967385576171	0.789895553711028
"EgrG_000731600"	0.0725113683685323	5.10730151768131	0.148557492846017	0.712453390088492	0.790318674524058
"EgrG_000057500"	0.0420276935237007	6.18526755886754	0.148468175376271	0.712535070890443	0.790318674524058
"EgrG_002050200"	0.1735000298779	1.65562873556413	0.147707589582264	0.713231791640177	0.790988041866047
"EgrG_001176100"	0.0982148432704669	3.10016267848164	0.14734277027061	0.713566720742228	0.791256052643715
"EgrG_000169900"	0.149740912382857	2.72317611258313	0.147082866531853	0.713805625338594	0.791417528145927
"EgrG_000823800"	-0.186183467554403	9.49620292806637	0.146854756147328	0.714015508289671	0.791518343103612
"EgrG_000816600"	0.106016351809425	5.28301223262763	0.146781289977904	0.714083144520868	0.791518343103612
"EgrG_000704300"	0.0891805663786486	5.65728905499892	0.14662039509739	0.714231340493215	0.791579189124029
"EgrG_000355700"	0.0929344573355486	6.49325631313435	0.146401719183946	0.714432909078395	0.791699164135463
"EgrG_000353000"	0.161521974714944	1.1318333604243	0.145976653203305	0.714825224121449	0.792030455980981
"EgrG_000506500"	0.0734073942522485	4.18138569155634	0.145535261418338	0.715233312035155	0.792379135453937
"EgrG_000976700"	0.0500091776946349	6.92246007634986	0.14492004547675	0.715803312817923	0.792907077418366
"EgrG_000589300"	-0.164398304778585	1.21949409633438	0.143805428786148	0.716839608299451	0.793951336398505
"EgrG_000500300"	0.0912035360593215	6.80305466322806	0.143068854514427	0.717526990420725	0.794608926606113
"EgrG_002011500"	0.0843119482887482	2.303798040528	0.142556347975735	0.718006482994588	0.795036152665895
"EgrG_000716000"	-0.128929434219872	0.945691878910569	0.141930453169243	0.718593419315458	0.795582222298362
"EgrG_000179700"	-0.207015563232882	1.42970295822787	0.141519744970932	0.718979379840179	0.795643382408672
"EgrG_000421600"	-0.0936434358919312	5.91590944189194	0.141483583465469	0.719013393503818	0.795643382408672
"EgrG_000840300"	0.0795831938328092	5.44675547164371	0.14147336386508	0.71902300701672	0.795643382408672
"EgrG_000179000"	-0.141044301364067	8.42648949032506	0.141472534222641	0.71902378747375	0.795643382408672
"EgrG_000444100"	-0.0528741711067663	5.71767173781177	0.141123064692643	0.71935277504741	0.795903618088449
"EgrG_000601600"	-0.141657920249831	8.09410262461778	0.14090408735398	0.719559159218291	0.796028153189201
"EgrG_000239700"	-0.139946076600608	3.10658201734815	0.140166316676054	0.720255873097213	0.796695023123436
"EgrG_001077500"	0.0800543223121212	5.0204951934741	0.139971565448552	0.720440140762349	0.796733121522138
"EgrG_000968300"	-0.0939465786301129	9.50559615551211	0.139931427737201	0.720478136293946	0.796733121522138
"EgrG_000795500"	0.100708783333604	7.01653976797375	0.139632555747612	0.720761255955882	0.796942329666324
"EgrG_000101400"	-0.128021795812536	1.63453416816092	0.138292054005622	0.722035439979665	0.798247155692921
"EgrG_000020200"	0.256356077585902	1.71546265851985	0.13799851309016	0.722315411225095	0.798452631769864
"EgrG_000457900"	0.059089836194765	8.57731620301488	0.137790212528662	0.722514291478659	0.798568427423781
"EgrG_000423500"	0.0460889618981214	5.49785334704544	0.137496189068444	0.722795313839378	0.798774969729489
"EgrG_000811200"	0.0515084163843233	7.13200663289694	0.136593214725296	0.723660537378907	0.799531308503901
"EgrG_000538700"	-0.142338554407351	1.0870165860454	0.136585244269132	0.723668189297673	0.799531308503901
"EgrG_000591400"	0.122197095383408	1.6612806523123	0.135783781110153	0.724438942197073	0.800262972044522
"EgrG_000372500"	0.0526534504158021	4.7900715028162	0.135700604775539	0.724519081597592	0.800262972044522
"EgrG_000698900"	-0.0323241504148616	7.78409913627537	0.135426584200931	0.724783297749898	0.800450598556384
"EgrG_001006300"	0.173877389570783	3.05275626984527	0.135051290049843	0.725145664688138	0.800746559835242
"EgrG_000824800"	0.0681343570293436	4.86687871254281	0.134221707591331	0.7259487366427	0.801440740736803
"EgrG_000481100"	-0.110201827417289	5.49435824591451	0.134116258477152	0.72605102062598	0.801440740736803
"EgrG_000110400"	-0.159422412138422	3.14736095614749	0.134109373283353	0.72605770076651	0.801440740736803
"EgrG_000805000"	-0.0420876452162145	6.90553911281157	0.133986175499787	0.726177262905618	0.801468440027483
"EgrG_000428500"	-0.0760083434840765	6.80695240091304	0.133836297488546	0.72632280331675	0.801524800122178
"EgrG_000922800"	0.101955934647812	3.22708545661833	0.133354777918342	0.726791023366343	0.801937188482255
"EgrG_000265100"	-0.0485853811345131	4.14093925163529	0.133225445545961	0.726916949331983	0.801971833307223
"EgrG_000189300"	0.0683173946285758	5.88720799193341	0.133063757784893	0.727074477488744	0.802041329737941
"EgrG_000245300"	0.0609568767908478	7.00804682788346	0.132774071952184	0.727356986479476	0.802164187979827
"EgrG_001013200"	-0.070174884784224	5.55110622597169	0.132755661671368	0.727374952631872	0.802164187979827
"EgrG_000459300"	0.0429143918138647	6.13691547415117	0.132281214303577	0.727838449679884	0.802494972085886
"EgrG_000460100"	0.0354643237595878	6.12353296684677	0.132237825369028	0.727880884867681	0.802494972085886
"EgrG_001131200"	0.111689819790975	1.61720220094363	0.15073889704772	0.727988140454787	0.802494972085886
"EgrG_000438800"	0.0599813727604082	7.56172621219069	0.132061667117639	0.72805325319956	0.802494972085886
"EgrG_001177100"	-0.130256439899801	2.81033162253606	0.131946590493633	0.728165925414703	0.802514901431325
"EgrG_000493700"	0.10819345148274	7.45895845637559	0.131672551262097	0.728434466465301	0.802706587023199
"EgrG_000729600"	0.0357795979095526	5.08532839094193	0.130812836359727	0.729279022385316	0.803532886482731
"EgrG_000568800"	0.0495406535986282	4.4096253554564	0.130654002454272	0.729435404169668	0.803600827032263
"EgrG_000419300"	-0.0948480281717316	6.48752531764583	0.130434120362984	0.729652071879488	0.803735156819732
"EgrG_001008800"	-0.0453100459438241	5.58959980587224	0.130273017213142	0.729810953015912	0.803805806229651
"EgrG_000218200"	-0.055976349719741	5.74516191276066	0.12993452390111	0.730145145358124	0.804031733584298
"EgrG_001156300"	-0.0841790763573765	3.14048870883975	0.129873321705182	0.730205623204505	0.804031733584298
"EgrG_000161650"	0.29370024709162	0.66070151833545	0.128904815516592	0.731164850768941	0.804983466639462
"EgrG_001089300"	0.192735079259046	2.11674438189489	0.12810175993716	0.731963349773096	0.805654847710765
"EgrG_000770700"	-0.0929068293898145	4.48508134601932	0.128100516691406	0.731964588184179	0.805654847710765
"EgrG_000338400"	0.20792596132994	0.761207311970336	0.127253028224334	0.732810387557037	0.806481168508743
"EgrG_000719500"	-0.0686767482890127	3.23021550121034	0.127087524875981	0.732975936950891	0.806558735290708
"EgrG_000232200"	0.132996083797295	0.587399242751794	0.155748341522837	0.733783036058395	0.807342144717861
"EgrG_000474400"	0.143847018932964	4.85558507241748	0.125803956459625	0.734264069395276	0.807703651488577
"EgrG_000673600"	0.0548400176030522	5.88559601421408	0.125766261868764	0.734302011307331	0.807703651488577
"EgrG_000416750"	0.0801042296787561	4.9033733290138	0.125470246202034	0.734600195284036	0.807926893542878
"EgrG_001088700"	-0.0960289576701517	6.11302303119955	0.125129189146688	0.734944249177728	0.808200519769779
"EgrG_000161700"	0.105173673015247	1.18769662947488	0.18626203739097	0.735359869126494	0.808552764342817
"EgrG_000166300"	0.101294266889638	5.25243054270088	0.12461707245862	0.735461872880773	0.808560130817737
"EgrG_000216300"	-0.10422639778577	3.00062347213815	0.123574900698882	0.736519012748606	0.809617427333399
"EgrG_000372200"	-0.13593176004212	3.35619669371416	0.123316531139901	0.736781878863378	0.809801458774051
