gene_id	ERR337909	ERR337922	ERR337912	ERR337925	ERR337937	ERR337949
EgrG_000110800	1608	1351	1305	1170	1645	1779
EgrG_000110900	1024	899	586	532	708	784
EgrG_000111000	419	338	286	224	290	331
EgrG_000111100	2	2	2	1	4	1
EgrG_000111210	536	442	413	350	507	542
EgrG_000111220	173	151	120	110	124	126
EgrG_000111300	0	0	0	0	0	0
EgrG_000111400	920	797	751	624	1263	1349
EgrG_000111500	453	426	194	185	509	471
EgrG_000111600	27	29	40	37	60	59
EgrG_000111700	37	38	34	27	38	49
EgrG_000111800	268	216	320	281	329	325
EgrG_000111900	464	417	301	259	671	667
EgrG_000112000	473	425	295	266	347	383
EgrG_000112100	624	491	540	519	743	773
EgrG_000112200	301	260	159	150	398	434
EgrG_000112300	845	732	1068	919	863	870
EgrG_000112400	2112	1888	2032	1735	2192	2110
EgrG_000112500	1403	1315	870	728	714	711
EgrG_000112700	0	0	0	0	1	1
EgrG_000112900	180	153	248	223	230	256
EgrG_000113000	620	535	567	518	545	618
EgrG_000113100	214	166	147	114	182	195
EgrG_000113200	1046	933	1031	894	776	892
EgrG_000113250	879	718	1086	963	909	1004
EgrG_000113300	406	312	235	188	242	234
EgrG_000113400	1371	1154	738	585	871	809
EgrG_000113500	808	741	362	332	672	690
EgrG_000113600	920	805	735	652	755	841
EgrG_000113700	4235	3621	2636	2203	3031	3135
EgrG_000113800	10466	8956	5310	4571	7788	8335
EgrG_000113900	542	461	219	178	502	484
EgrG_000114000	2142	1831	1137	1133	1738	1775
EgrG_000114100	4	4	1	1	3	6
EgrG_000114200	1244	1070	1047	833	2008	2035
EgrG_000114300	0	0	0	0	0	0
EgrG_000114400	107	75	22	36	103	96
EgrG_000114500	0	0	0	0	0	0
EgrG_000114700	0	0	0	0	0	0
EgrG_000114800	2	1	0	0	2	0
EgrG_000115000	150	118	128	125	83	63
EgrG_000115200	197	160	122	113	174	203
EgrG_000115300	615	530	299	248	470	453
EgrG_000115400	148	136	139	102	140	131
EgrG_000115500	1939	1688	573	466	1106	1148
EgrG_000115600	2109	1761	843	707	1292	1380
EgrG_000115700	65	48	46	35	48	56
EgrG_000115800	300	266	224	175	329	319
EgrG_000115900	349	307	285	256	423	482
EgrG_000116000	959	816	1996	1801	1204	1210
EgrG_000116100	802	693	601	587	667	640
EgrG_000116200	2370	1963	1162	986	1215	1155
EgrG_000116300	495	434	291	224	484	519
EgrG_000116400	53	36	28	35	46	44
EgrG_000116500	567	432	595	482	523	581
EgrG_000116600	237	189	167	142	341	318
EgrG_000116800	891	739	1497	1367	1640	1672
EgrG_000116900	101	97	50	36	158	176
EgrG_000117000	701	591	449	400	391	391
EgrG_000117100	979	851	541	495	1032	1094
EgrG_000117200	368	355	914	801	725	724
EgrG_000117400	622	513	389	350	667	703
EgrG_000117500	406	314	216	201	283	350
EgrG_000117600	227	202	144	129	254	265
EgrG_000117700	373	330	223	185	341	376
EgrG_000117800	266	265	95	87	165	150
EgrG_000117900	482	437	372	323	429	437
EgrG_000118000	1107	946	1381	1178	1139	1215
EgrG_000118100	660	589	229	203	237	243
EgrG_000118400	311	286	227	182	259	238
EgrG_000118500	1232	1072	643	565	649	614
EgrG_000118600	214	190	59	64	157	169
EgrG_000118700	456	370	387	363	494	575
EgrG_000118800	433	375	106	108	164	196
EgrG_000118900	1783	1628	1417	1234	968	971
EgrG_000119000	2209	1998	1270	1127	1863	1917
EgrG_000119100	190	159	99	84	89	89
EgrG_000119200	319	260	262	239	340	310
EgrG_000119300	1037	919	831	714	685	723
EgrG_000119400	394	387	303	265	530	534
EgrG_000119500	283	226	218	207	411	402
EgrG_000119600	647	620	404	350	463	486
EgrG_000119700	234	177	246	204	261	248
EgrG_000119800	298	264	178	147	141	123
EgrG_000119900	519	423	265	233	456	481
EgrG_000120000	127	104	56	72	54	71
EgrG_000120100	693	623	700	621	495	541
EgrG_000120200	2258	1906	1185	1039	1299	1408
EgrG_000120300	2902	2475	1832	1590	2800	2891
EgrG_000120400	2517	2173	1452	1278	3350	3483
EgrG_000120500	4606	3855	3311	2852	6406	6716
EgrG_000120600	441	412	357	287	484	524
EgrG_000120700	4714	4116	2645	2205	6690	7073
EgrG_000120800	3740	3151	3858	3315	4428	4513
EgrG_000120900	426	347	371	299	610	692
EgrG_000121000	706	619	415	302	585	602
EgrG_000121100	0	4	0	1	1	4
EgrG_000121200	694	604	582	455	1127	1135
EgrG_000121300	153	136	66	46	115	122
EgrG_000121400	1006	896	787	708	717	737
EgrG_000121500	293	240	198	156	245	232
EgrG_000121600	779	734	713	609	1176	1226
EgrG_000121700	422	343	388	316	466	464
EgrG_000121800	571	474	600	457	763	780
EgrG_000121900	881	801	711	654	917	896
EgrG_000122000	163	149	175	137	157	139
EgrG_000122100	5269	4511	1746	1564	3571	3698
EgrG_000122200	7275	6203	7026	6108	5403	5522
EgrG_000122300	429	360	451	428	554	567
EgrG_000122400	18	11	16	7	31	32
EgrG_000122500	695	566	596	482	817	876
EgrG_000122600	0	0	0	0	1	0
EgrG_000123100	89	64	82	66	111	121
EgrG_000123200	921	784	669	563	1268	1306
EgrG_000123300	2214	1972	2143	1849	2497	2528
EgrG_000123400	1802	1597	2349	2076	3445	3495
EgrG_000123500	670	554	736	625	479	487
EgrG_000123600	463	424	611	550	611	620
EgrG_000123700	278	255	299	246	585	594
EgrG_000123800	664	556	810	690	689	715
EgrG_000123900	1119	1011	672	595	774	823
EgrG_000124000	1351	1096	397	382	691	684
EgrG_000124100	717	638	396	335	499	523
EgrG_000124200	374	310	201	213	238	259
EgrG_000124300	689	612	311	243	606	621
EgrG_000124400	43	31	22	14	28	26
EgrG_000124500	108	93	134	122	103	97
EgrG_000124600	274	236	197	163	411	413
EgrG_000124700	117	98	57	46	108	100
EgrG_000124800	115	117	83	55	175	170
EgrG_000124900	611	514	192	181	309	315
EgrG_000125000	638	484	321	330	690	747
EgrG_000125100	740	583	717	632	891	894
EgrG_000125200	16	14	5	3	8	6
EgrG_000125300	3	3	2	1	8	4
EgrG_000125400	1	3	0	2	1	3
EgrG_000125500	1	3	5	2	4	4
EgrG_000125550	224	168	90	77	104	104
EgrG_000125600	1	2	1	0	0	1
EgrG_000125700	1096	937	644	590	1193	1227
EgrG_000125800	274	247	192	132	299	308
EgrG_000125900	2771	2482	1359	1252	1687	1739
EgrG_000126000	14	14	16	18	32	37
EgrG_000126100	563	445	345	296	502	472
EgrG_000126200	3	0	1	0	0	1
EgrG_000126300	8	7	4	2	7	9
EgrG_000126400	637	602	541	426	531	565
EgrG_000126500	405	364	395	302	468	446
EgrG_000126600	700	615	518	464	444	539
EgrG_000126700	1666	1415	1287	1079	1296	1320
EgrG_000126800	236	205	155	125	303	327
EgrG_000126920	309	317	165	164	358	362
EgrG_000126930	268	213	170	166	299	299
EgrG_000127000	998	866	522	401	651	671
EgrG_000127100	4076	3397	2151	1694	3633	3760
EgrG_000127200	582	458	22	21	104	98
EgrG_000127300	1	2	0	0	3	0
EgrG_000127400	683	628	484	388	812	829
EgrG_000127500	0	0	0	1	0	0
EgrG_000127600	1037	886	429	321	552	525
EgrG_000127700	131	126	88	72	128	124
EgrG_000127800	329	307	320	302	357	376
EgrG_000127900	2486	2084	1190	1075	1727	1712
EgrG_000128000	1624	1424	628	517	968	1047
EgrG_000128100	2085	1802	1724	1453	1855	1823
EgrG_000128200	2115	1877	1535	1224	1682	1722
EgrG_000128300	14	11	9	10	10	22
EgrG_000128400	3	0	3	0	2	5
EgrG_000128500	357	319	285	222	360	392
EgrG_000128600	80	55	22	22	46	68
EgrG_000128800	65	55	13	22	31	23
EgrG_000128900	295	243	292	277	410	424
EgrG_000129000	37	31	51	53	56	74
EgrG_000129100	534	495	529	426	700	669
EgrG_000129200	384	316	260	243	239	250
EgrG_000129300	38	31	27	19	24	30
EgrG_000129400	1291	1147	1788	1481	1441	1494
EgrG_000129500	16	22	24	29	57	63
EgrG_000129600	2202	1868	1281	1050	1268	1289
EgrG_000129700	28	22	34	36	29	34
EgrG_000129800	57	37	74	60	73	79
EgrG_000129900	443	438	765	736	676	685
EgrG_000130000	67	39	151	111	68	77
EgrG_000130100	61	52	175	148	90	72
EgrG_000130200	164	124	121	100	155	145
EgrG_000130300	483	405	414	344	541	586
EgrG_000130400	504	448	506	474	681	717
EgrG_000130500	15	7	6	6	17	18
EgrG_000130600	167	165	137	146	223	235
EgrG_000130800	454	387	290	271	403	410
EgrG_000130900	35	18	40	37	40	30
EgrG_000131100	366	321	226	179	490	494
EgrG_000131200	26	12	34	22	30	35
EgrG_000131300	15	10	7	7	50	56
EgrG_000131350	39	36	15	13	106	86
EgrG_000131400	334	294	22	18	29	29
EgrG_000131500	959	802	554	518	626	690
EgrG_000131600	380	289	134	143	200	211
EgrG_000131700	22	12	3	8	31	24
EgrG_000131800	1054	903	850	736	916	893
EgrG_000132100	1336	1192	754	645	768	781
EgrG_000132200	0	0	0	0	0	0
EgrG_000132300	234	206	153	126	225	216
EgrG_000132400	466	396	689	646	616	653
EgrG_000132500	879	761	386	309	673	677
EgrG_000132600	3	0	3	1	4	3
EgrG_000132700	403	370	319	314	704	691
EgrG_000132800	1	4	0	1	1	1
EgrG_000133500	0	0	0	0	0	0
EgrG_000133700	87	71	87	82	174	133
EgrG_000133800	213	171	337	257	723	717
EgrG_000133900	36	52	35	27	32	30
EgrG_000134000	1	0	0	0	1	2
EgrG_000134100	0	0	0	0	0	0
EgrG_000134200	0	0	0	0	0	0
EgrG_000134300	0	0	0	0	1	3
EgrG_000134400	0	0	0	0	0	0
EgrG_000134600	9	11	1	6	17	11
EgrG_000134800	1	1	2	2	6	4
EgrG_000134900	1	2	1	0	1	1
EgrG_000135000	870	741	968	818	1031	1089
EgrG_000135200	48	46	55	60	100	91
EgrG_000135300	731	673	662	587	996	905
EgrG_000135400	180	142	159	179	160	168
EgrG_000135500	1	1	0	0	0	0
EgrG_000135600	0	0	0	1	0	2
EgrG_000135700	1257	1085	1631	1366	848	910
EgrG_000135800	1	1	1	0	1	0
EgrG_000135900	1416	1206	695	539	1189	1239
EgrG_000136000	1161	1008	570	555	885	878
EgrG_000136100	130	138	170	178	96	106
EgrG_000136200	106	97	114	83	209	233
EgrG_000136400	954	857	871	763	942	1018
EgrG_000136500	891	733	652	519	1053	1066
EgrG_000139300	0	0	0	0	0	0
EgrG_000142300	0	0	0	0	0	0
EgrG_000142400	0	0	0	0	1	0
EgrG_000142500	21649	18521	12125	10209	12633	12814
EgrG_000142600	442	383	220	172	370	347
EgrG_000142800	796	796	1073	829	974	1080
EgrG_000142900	307	284	150	162	407	377
EgrG_000143000	186	178	199	163	390	433
EgrG_000143100	700	589	262	259	437	418
EgrG_000143200	391	356	297	262	378	320
EgrG_000143300	669	590	615	496	623	632
EgrG_000143400	74	73	129	76	83	117
EgrG_000143500	1665	1471	762	653	765	816
EgrG_000143600	5202	4397	2850	2294	3830	3975
EgrG_000143700	2041	1706	3693	3189	3028	3162
EgrG_000143900	367	292	482	403	544	531
EgrG_000144000	179	148	64	64	70	77
EgrG_000144100	2076	1944	969	888	1729	1794
EgrG_000144200	1607	1401	1186	985	1468	1501
EgrG_000144300	4423	3838	7101	6134	3568	3584
EgrG_000144350	2556	2253	4614	3879	1997	1966
EgrG_000144400	2855	2402	5675	4993	2286	2426
EgrG_000144500	1292	1178	887	789	1207	1256
EgrG_000144600	80	66	118	102	62	81
EgrG_000144700	695	601	754	570	619	652
EgrG_000144800	357	313	262	229	345	338
EgrG_000144900	3902	3354	2796	2400	3382	3578
EgrG_000145000	643	542	271	242	689	664
EgrG_000145100	384	318	426	338	532	574
EgrG_000145300	650	562	715	634	712	684
EgrG_000145400	630	542	448	362	401	415
EgrG_000145500	530	519	638	547	1106	1171
EgrG_000145600	260	264	527	476	517	495
EgrG_000145700	213	167	80	79	133	151
EgrG_000145800	708	604	313	256	559	579
EgrG_000145900	285	245	569	495	506	544
EgrG_000146000	0	0	0	0	0	1
EgrG_000146100	449	367	318	289	311	351
EgrG_000146150	28	23	28	21	49	79
EgrG_000146200	55	46	160	151	82	81
EgrG_000146300	222	209	422	397	452	499
EgrG_000146400	4323	3841	1621	1341	2172	2359
EgrG_000146500	2109	1758	1253	1043	2456	2560
EgrG_000146600	153	142	91	83	153	157
EgrG_000146700	1	2	2	2	0	0
EgrG_000146800	110	108	84	95	98	104
EgrG_000146900	151	144	126	102	181	173
EgrG_000147000	334	315	156	145	181	199
EgrG_000147050	571	453	244	202	357	445
EgrG_000147100	1131	1049	698	572	877	900
EgrG_000147200	431	374	453	379	493	497
EgrG_000147300	650	589	721	638	936	962
EgrG_000147400	537	460	283	226	349	408
EgrG_000147500	2	4	2	5	5	5
EgrG_000149000	569	407	314	274	316	306
EgrG_000149100	566	498	291	265	358	347
EgrG_000149200	377	355	312	273	329	353
EgrG_000149300	464	441	782	665	601	598
EgrG_000149350	806	659	400	348	428	433
EgrG_000149400	205	154	125	111	260	284
EgrG_000149500	1403	1141	804	679	1258	1264
EgrG_000149600	0	0	0	0	0	0
EgrG_000149700	674	537	356	342	330	305
EgrG_000149750	892	791	1208	1034	707	713
EgrG_000149800	5	3	3	2	3	2
EgrG_000149900	355	247	234	175	437	519
EgrG_000150000	4639	3896	2663	2300	4524	4748
EgrG_000150100	310	297	308	280	323	341
EgrG_000150200	356	334	727	670	506	485
EgrG_000150300	34	20	27	28	46	33
EgrG_000150400	1202	960	1145	948	977	994
EgrG_000150500	32	35	50	36	23	19
EgrG_000150600	0	0	0	0	0	0
EgrG_000150700	2	4	2	1	3	0
EgrG_000150800	35	36	31	23	65	86
EgrG_000150900	417	371	146	155	217	195
EgrG_000151000	392	320	186	133	292	245
EgrG_000151100	476	420	343	293	450	499
EgrG_000151200	247	211	217	174	192	209
EgrG_000151250	600	570	379	319	506	529
EgrG_000151300	2315	2000	2025	1713	2231	2233
EgrG_000151600	17094	14808	13478	11398	8282	8468
EgrG_000151700	4931	4239	5295	4562	3571	3609
EgrG_000151800	234	230	104	103	115	154
EgrG_000151900	1222	1070	1178	963	962	1033
EgrG_000152000	0	0	0	0	0	0
EgrG_000152100	0	0	0	0	0	0
EgrG_000153100	5	7	9	7	15	7
EgrG_000153200	4	10	5	6	7	11
EgrG_000153300	0	0	0	0	0	1
EgrG_000153400	16	15	22	17	34	36
EgrG_000153500	34	28	20	36	29	31
EgrG_000153600	74	60	73	61	81	98
EgrG_000153800	15	17	16	8	23	14
EgrG_000153900	307	262	182	163	422	388
EgrG_000154000	173	141	159	139	138	146
EgrG_000154100x	988	870	458	395	589	628
EgrG_000154200	190	175	105	101	178	182
EgrG_000154250	45	57	32	24	60	60
EgrG_000154500	129	115	132	120	345	344
EgrG_000154700	2096	1826	1096	926	1677	1746
EgrG_000154800	26	19	13	8	17	24
EgrG_000154900	330	248	120	111	342	347
EgrG_000155000	89	66	47	23	35	30
EgrG_000155100	1	0	0	0	1	0
EgrG_000155200	1750	1574	1143	1080	1341	1412
EgrG_000155300	4	6	5	4	22	16
EgrG_000155400	13	11	1	1	0	0
EgrG_000155500	21	21	0	0	0	0
EgrG_000155600	2995	2589	2016	1659	3170	3397
EgrG_000155900	88	70	73	71	81	104
EgrG_000156100	2	1	1	0	2	4
EgrG_000156200	177	135	108	101	178	227
EgrG_000156300	885	734	469	457	856	819
EgrG_000156400	4374	3724	1836	1595	3237	3413
EgrG_000156500	1535	1347	1081	933	1123	1210
EgrG_000156600	285	252	272	233	304	260
EgrG_000156700	0	0	0	1	0	0
EgrG_000156800	754	666	410	339	573	610
EgrG_000156900	87	86	42	32	93	91
EgrG_000157000	5	4	3	3	10	6
EgrG_000157100	158	147	142	115	275	316
EgrG_000157200	0	0	0	0	0	0
EgrG_000157300	0	0	0	0	0	0
EgrG_000157400	0	0	0	0	0	0
EgrG_000157500	203	186	206	182	238	282
EgrG_000157600	0	0	0	0	0	0
EgrG_000157700	0	1	0	0	0	0
EgrG_000157800	0	0	0	0	0	0
EgrG_000157900	9	7	20	12	22	15
EgrG_000157950	1241	1065	1431	1258	887	900
EgrG_000158100	429	297	512	394	382	423
EgrG_000158200	1147	966	412	356	326	367
EgrG_000158240	5462	4452	3968	3428	3542	3756
EgrG_000158250	1027	884	1118	972	814	888
EgrG_000158300	107	85	82	54	174	171
EgrG_000158500	3114	2747	3302	2809	2162	2268
EgrG_000159000	27	29	14	10	2	1
EgrG_000159050	672	652	401	349	509	520
EgrG_000159200	977	787	378	324	768	800
EgrG_000159400	355	293	195	165	418	342
EgrG_000159500	381	284	492	435	403	432
EgrG_000159600	79	63	59	49	73	50
EgrG_000159700	665	657	716	608	641	633
EgrG_000159800	1295	1179	1096	915	858	895
EgrG_000159900	154	99	120	81	152	143
EgrG_000160100	412	340	685	563	511	459
EgrG_000160300	680	590	666	628	776	743
EgrG_000160400	136	126	105	88	123	117
EgrG_000160600	0	0	0	0	0	0
EgrG_000160800	0	0	0	0	0	0
EgrG_000160900	9	6	6	9	5	2
EgrG_000161100	34	26	80	69	77	67
EgrG_000161650	12	5	12	17	5	4
EgrG_000161700	13	15	14	11	16	17
EgrG_000161800	155	119	108	113	146	156
EgrG_000161900	660	529	783	648	840	786
EgrG_000162000	498	483	368	289	465	503
EgrG_000162100	140	135	136	140	124	130
EgrG_000162200	842	816	1272	1042	1193	1263
EgrG_000162300	154	134	261	212	157	156
EgrG_000162400	1	0	0	0	0	1
EgrG_000162500	906	763	771	683	721	725
EgrG_000162700	95	93	94	89	143	132
EgrG_000162800	168	149	221	164	308	310
EgrG_000162900	173	139	123	117	154	157
EgrG_000163000	155	132	175	128	257	248
EgrG_000163100	3277	2705	1599	1459	2074	2141
EgrG_000163200	1299	1165	1015	766	988	947
EgrG_000163300	61	42	55	59	74	78
EgrG_000163400	1653	1391	1396	1199	803	849
EgrG_000163500	697	547	535	406	524	482
EgrG_000163600	761	650	637	572	627	597
EgrG_000163700	546	445	322	264	431	422
EgrG_000163800	628	523	287	244	379	371
EgrG_000163900	392	333	362	296	653	672
EgrG_000164000	81	73	36	37	39	33
EgrG_000164100	382	353	571	518	305	289
EgrG_000164200	10	3	14	14	3	4
EgrG_000164300	22	35	39	25	54	42
EgrG_000164400	0	0	0	0	1	0
EgrG_000164500	139	108	117	90	130	164
EgrG_000164600	54	39	40	31	55	32
EgrG_000164700	324	278	315	233	321	359
EgrG_000164800	676	527	748	618	713	773
EgrG_000164900	1831	1543	1902	1554	2100	2118
EgrG_000165000	684	584	920	748	652	730
EgrG_000165050	744	650	876	725	818	854
EgrG_000165100	95	75	151	146	112	120
EgrG_000165300	0	1	0	1	0	3
EgrG_000165400	143	127	71	51	223	196
EgrG_000165500	632	519	683	597	678	626
EgrG_000165600	125	125	98	66	114	110
EgrG_000165700	463	401	478	451	469	529
EgrG_000165800	155	143	127	121	139	131
EgrG_000166100	42	26	32	21	38	52
EgrG_000166300	302	233	317	269	224	245
EgrG_000166400	1949	1660	1576	1409	1610	1576
EgrG_000166500	993	857	1370	1193	1039	1164
EgrG_000166600	1053	910	1096	990	1534	1614
EgrG_000166800	967	861	1233	1107	767	767
EgrG_000166900	317	240	123	109	212	208
EgrG_000167000	45	32	16	17	44	45
EgrG_000167100	1243	1025	495	469	766	745
EgrG_000167200	249	209	160	156	335	337
EgrG_000167400	1407	1195	879	752	939	1030
EgrG_000167500	0	2	0	4	0	0
EgrG_000167600	520	476	456	352	877	950
EgrG_000167900	1256	1062	1103	936	1107	1224
EgrG_000168000	57	45	46	44	74	89
EgrG_000168100	0	0	0	0	0	0
EgrG_000168200	1	1	0	1	3	0
EgrG_000168300	210	228	174	176	300	322
EgrG_000168400	54	46	57	32	76	74
EgrG_000168600	8	10	3	1	7	3
EgrG_000168700	364	325	379	246	469	438
EgrG_000168800	275	236	127	124	187	205
EgrG_000168900	510	461	623	537	741	733
EgrG_000169000	78	65	62	65	179	166
EgrG_000169100	1081	923	1089	900	1630	1685
EgrG_000169200	372	307	210	181	418	486
EgrG_000169300	951	846	1707	1462	1578	1607
EgrG_000169400	240	200	137	123	262	289
EgrG_000169500	494	431	415	380	523	554
EgrG_000169600	930	840	818	665	1349	1298
EgrG_000169700	0	0	0	0	0	1
EgrG_000169800	197	171	227	168	296	308
EgrG_000169900	48	39	20	33	64	73
EgrG_000170000	2787	2498	1682	1436	1982	2065
EgrG_000170100	1157	1043	676	637	804	813
EgrG_000170200	2262	1907	1783	1547	1942	2090
EgrG_000170300	674	538	473	360	811	846
EgrG_000170400	0	0	1	2	0	0
EgrG_000170500	165	147	43	43	88	68
EgrG_000170600	1540	1340	1018	908	1167	1235
EgrG_000170700	444	375	339	259	315	372
EgrG_000170800	57	59	17	26	95	71
EgrG_000170900	369	288	87	78	121	144
EgrG_000171000	498	418	358	291	319	317
EgrG_000171100	93	68	71	54	77	93
EgrG_000171200	1367	1239	1849	1641	1488	1539
EgrG_000171400	894	827	930	849	831	761
EgrG_000171500	15	13	12	17	20	28
EgrG_000171600	4328	3805	3049	2618	3870	4093
EgrG_000171700	70	54	39	34	96	104
EgrG_000171800	814	716	960	823	668	693
EgrG_000171900	712	652	1136	985	858	892
EgrG_000172000	13	14	10	17	33	37
EgrG_000172200	2024	1742	1799	1557	3112	3177
EgrG_000172300	2	1	0	3	0	1
EgrG_000172600	3123	2790	2272	1967	1928	2088
EgrG_000172700	19	14	40	36	14	14
EgrG_000172800	101	104	136	139	151	172
EgrG_000172900	574	504	529	467	519	543
EgrG_000173000	155	103	33	31	75	97
EgrG_000173100	46	26	16	12	43	45
EgrG_000173200	1954	1794	2449	2079	2603	2571
EgrG_000173300	351	316	191	160	301	285
EgrG_000173400	89	65	56	50	109	105
EgrG_000173600	217	181	159	154	390	374
EgrG_000173700	4	3	2	1	4	0
EgrG_000173800	1856	1670	2195	1843	2277	2251
EgrG_000173900	130	104	70	53	78	83
EgrG_000174000	607	458	346	333	370	389
EgrG_000174100	24	12	19	17	56	49
EgrG_000174200	113	92	147	132	266	219
EgrG_000174300	141	105	125	98	229	204
EgrG_000174500	1095	918	893	761	599	620
EgrG_000174600	745	663	364	299	693	779
EgrG_000174700	254	225	382	286	440	473
EgrG_000174800	1	0	1	0	1	2
EgrG_000174900	455	352	225	185	348	376
EgrG_000175000	3942	3454	4410	3880	2401	2413
EgrG_000175100	46	38	46	49	56	64
EgrG_000175200	4	3	2	2	4	2
EgrG_000175300	199	180	440	374	477	527
EgrG_000175500	456	409	292	213	367	404
EgrG_000175600	4703	3960	3389	2954	3570	3575
EgrG_000175750	216	207	152	123	165	186
EgrG_000175800	568	453	754	640	500	528
EgrG_000176000	1258	1008	1235	1021	1440	1430
EgrG_000176100	107	91	32	32	100	100
EgrG_000176200	3632	3095	2067	1770	3439	3627
EgrG_000176400	1113	856	2103	1805	1506	1570
EgrG_000176500	0	1	0	0	0	1
EgrG_000176600	0	0	0	0	0	0
EgrG_000176700	0	0	0	0	0	0
EgrG_000176800	0	0	0	0	0	0
EgrG_000176900	16	10	21	10	23	12
EgrG_000177000	44	36	18	21	52	59
EgrG_000177200	204	173	180	149	214	239
EgrG_000177300	620	512	380	353	455	459
EgrG_000177400	8383	7384	4813	4140	6759	6782
EgrG_000177500	455	376	448	380	280	347
EgrG_000177600	114	110	121	115	124	119
EgrG_000177700	4117	3575	2090	1705	3585	3758
EgrG_000177800	371	326	276	249	275	291
EgrG_000177900	271	225	200	201	253	284
EgrG_000178000	11	11	16	13	15	16
EgrG_000178050	261	206	207	127	280	305
EgrG_000178060	286	262	240	208	320	357
EgrG_000178100	276	244	474	441	312	311
EgrG_000178200	0	0	0	0	0	0
EgrG_000178300	0	0	0	0	0	0
EgrG_000178500	332	325	232	202	430	457
EgrG_000178600	415	399	337	344	651	653
EgrG_000178700	693	554	846	752	503	527
EgrG_000178800	547	416	239	203	423	449
EgrG_000179000	2890	2522	2836	2531	1715	1786
EgrG_000179100	480	441	371	292	408	390
EgrG_000179200	496	398	610	541	764	788
EgrG_000179400	3485	3012	1427	1197	2209	2240
EgrG_000179500	596	489	422	388	611	638
EgrG_000179600	562	519	605	521	512	513
EgrG_000179700	16	23	23	19	9	12
EgrG_000179900	20	20	11	8	16	21
EgrG_000180000	614	523	619	532	553	585
EgrG_000180100	173	110	103	101	163	172
EgrG_000180200	80	53	38	39	90	100
EgrG_000180300	1194	1083	735	664	810	819
EgrG_000180400	572	561	452	447	868	849
EgrG_000180500	345	279	284	242	357	418
EgrG_000180600	95	53	43	48	64	71
EgrG_000180800	1168	1005	958	773	815	850
EgrG_000180900	5	10	6	5	14	11
EgrG_000181000	180	172	94	77	251	261
EgrG_000181100	960	799	812	650	706	753
EgrG_000181200	197	177	110	89	131	137
EgrG_000181300	562	489	557	510	815	874
EgrG_000181400	115	107	67	95	77	72
EgrG_000181500	1031	971	722	612	595	652
EgrG_000181600	865	704	674	558	1124	1107
EgrG_000181700	29	31	18	14	20	24
EgrG_000181800	2654	2406	2754	2356	2219	2222
EgrG_000181900	1082	1026	607	555	586	621
EgrG_000182000	482	396	447	382	462	475
EgrG_000182100	1481	1335	1840	1621	1748	1851
EgrG_000182300	715	654	750	653	685	671
EgrG_000182400	2910	2444	1139	1055	2464	2489
EgrG_000182500	647	530	512	448	549	587
EgrG_000182600	107	79	194	190	148	137
EgrG_000182700	111	106	138	94	140	124
EgrG_000182900	352	285	327	235	359	372
EgrG_000182950	1129	1027	977	808	1118	1131
EgrG_000183100	2778	2347	1537	1259	1708	1661
EgrG_000183200	974	915	1103	931	1295	1252
EgrG_000183300	54	34	30	25	42	43
EgrG_000183400	182	140	119	113	236	240
EgrG_000183500	481	445	289	261	496	517
EgrG_000183600	624	522	542	475	667	687
EgrG_000183700	635	559	179	154	323	309
EgrG_000183800	1495	1304	548	448	1149	1217
EgrG_000183900	319	279	271	199	334	305
EgrG_000184100	3697	3190	3255	2865	4068	4101
EgrG_000184200	246	230	290	236	343	382
EgrG_000184400	1155	952	1713	1434	1112	1126
